codibge,UF,own_2011,own_2012,own_2013,own_2014,own_2015,own_2016,own_2017,own_2018,own_2019
150611,PA,200519.79,148855.79,133662.77,114297.74,183850.14,268287.42,397988.21,199189.28,73539.11
150613,PA,7488089.84,10082887.73,11386354.51,10761693.61,11510992.74,11992818.54,11966683.00,14014401.52,15643612.17
150616,PA,1048777.35,1767252.11,2017043.61,2802639.10,2713896.23,1864289.55,1606090.09,2510826.27,2945710.03
150618,PA,2416180.90,2788408.76,5003395.43,4117405.74,3774327.16,2964720.33,2731569.51,3226091.59,3328302.10
150619,PA,2855357.36,1556944.09,1639068.68,2480699.64,5252968.11,4441211.59,4494469.10,2436845.17,6739225.50
150620,PA,3440200.35,3177633.39,4067125.02,3825522.61,4320320.14,4235772.10,4812528.49,6338858.19,7664429.39
150630,PA,357640.93,436059.20,314753.75,362558.71,221543.44,224447.49,367163.24,418461.73,817456.91
150635,PA,391276.89,445935.55,446248.57,696767.06,659477.97,685605.34,919695.92,643112.92,827356.05
150640,PA,28670.48,13388.68,49865.31,73027.37,258390.34,135740.44,106016.00,100480.90,496469.71
150650,PA,1734894.64,2120752.89,3429015.03,3446165.49,1879056.24,1922863.69,3101446.79,3977696.92,7379809.48
150655,PA,352824.30,512375.72,338870.22,1372092.52,502587.67,565117.41,613569.40,511346.86,433171.87
150658,PA,1202331.37,5004231.69,1594398.19,1676353.86,2080306.82,1162777.59,1714106.51,1401203.49,2668456.94
150660,PA,707829.51,790114.79,915864.33,819876.45,665692.28,728782.93,1044272.55,704538.84,680927.74
150670,PA,1715081.65,2241579.47,4679539.25,5180629.46,3617838.76,5500268.93,2656403.12,3686641.38,4736751.53
150680,PA,37911025.87,37245316.71,40276745.37,44675021.68,50864724.57,42949329.24,37716874.15,49422467.95,58127370.31
150690,PA,119756.74,114145.73,161384.49,231931.91,335758.16,281204.68,337967.70,70178.91,15556.43
150700,PA,792418.70,466747.80,377357.04,456507.87,551991.62,584752.71,632730.16,528367.85,2699111.64
150710,PA,492180.57,353255.04,343986.59,348707.58,361085.42,342271.58,339727.93,224781.33,247579.47
150715,PA,561561.58,655505.62,761167.54,1484455.54,729357.61,743831.37,720335.72,699536.08,642337.77
150720,PA,785532.75,732204.59,1081969.59,484889.81,104552.98,340202.84,315252.17,638743.81,833161.17
150730,PA,6860451.89,7048632.34,7344936.78,6257183.85,4355268.10,6561270.96,5436815.78,8323361.85,7235549.87
150740,PA,1115450.49,1063186.68,841120.48,578999.61,162394.06,398947.92,351163.91,505305.08,613628.15
150745,PA,864331.09,2489905.12,1186388.66,2240973.64,1273891.55,903136.53,1274566.59,2367883.64,1933450.86
150746,PA,24255.56,42676.25,33530.87,20335.83,18146.92,70048.12,159356.26,158242.63,205775.94
150747,PA,713566.15,376824.58,414486.36,390708.49,368679.84,346906.15,359060.09,6541.25,352003.65
150750,PA,277966.10,389195.59,287606.45,953925.47,723806.58,727169.07,729521.38,424496.92,836159.47
150760,PA,768400.49,1161334.98,1247133.69,1572437.37,2028165.06,2142964.69,1765978.07,2253169.01,2078887.70
150770,PA,273002.29,232044.86,677587.53,414514.23,126717.21,879628.99,327920.04,495990.03,431234.97
150775,PA,153241.71,107095.39,308155.15,246696.46,488437.82,1110559.43,2615256.10,1164450.28,18382.41
150780,PA,2241965.73,1622136.56,2171250.73,1052701.21,1504759.24,1412474.46,1603295.88,1573644.51,686002.83
150790,PA,632302.46,693140.47,677646.98,663390.90,483053.34,507825.52,676350.09,831590.74,591093.75
150795,PA,4948471.34,4214001.77,5075264.37,8508891.84,4988049.71,5750537.52,5247720.20,5889922.46,234566.88
150796,PA,346384.56,402114.61,479180.05,474777.09,255684.90,173475.92,126387.25,290362.59,254156.28
150797,PA,2849644.59,2439425.57,1715800.07,858521.05,823793.43,839548.55,876264.75,1154827.52,1512464.71
150800,PA,12318937.12,7711273.75,9803457.87,6586922.32,4276700.19,3355395.31,3801574.30,5661582.49,5146019.62
150803,PA,153955.04,123861.43,461614.16,492468.35,307661.37,267748.05,235435.18,299041.03,245439.37
150805,PA,3272921.00,1821394.51,2702797.57,588678.39,818846.99,638461.06,1746829.13,2249361.45,2064572.45
150808,PA,4721331.41,6224070.16,6268235.80,4758243.15,5043583.31,3652687.86,3512129.07,5041060.14,4118094.03
150810,PA,16024689.81,14138264.98,11585148.55,11685373.36,9696305.28,9491267.83,9179289.88,9379135.43,10266302.36
150812,PA,2373211.22,2347151.50,2959500.40,2787035.77,3182190.70,2315723.55,2493628.68,2578652.16,2374838.93
150815,PA,2061255.31,1223689.56,1901100.18,1791304.20,2324315.93,1858434.84,1854869.52,5771387.96,9781739.58
150820,PA,348322.05,647336.48,294604.53,221656.03,413809.49,424194.34,598589.38,1332611.73,1333786.18
150830,PA,1481404.63,1828439.51,2197395.53,2068636.77,1995719.37,2185857.76,3394410.82,3417296.85,1595087.59
150835,PA,36117558.38,119639670.72,141380943.77,162750418.89,218787482.54,106127166.27,66578385.55,43187781.72,56296800.47
150840,PA,2657887.89,3229679.13,5282819.93,5745156.58,5117260.11,6802586.01,8000497.09,7217939.02,7039253.32
160005,AP,704336.55,317016.61,660336.49,278925.28,235051.58,210144.70,232459.59,158773.82,289450.22
160010,AP,200821.12,831903.00,1484801.46,1762020.65,239567.46,271177.06,198354.55,256570.21,226128.25
160015,AP,8890958.04,18317024.92,16542897.68,10745996.58,6153781.37,6817129.57,7500184.34,11973373.53,14206776.90
160020,AP,1857744.50,2436845.52,2190858.09,340561.28,915207.83,365211.10,559331.70,602697.16,550442.37
160021,AP,216160.87,168675.22,267950.74,168611.29,62332.58,109082.57,81782.63,111518.49,13072.61
160023,AP,5115600.15,13441066.16,22235905.07,24394847.00,20115744.80,3566372.06,2485032.41,1272735.78,1381998.72
160025,AP,211052.71,200707.01,331084.24,547560.14,445584.35,450464.39,448058.12,70073.85,108792.29
160027,AP,7105953.79,4343624.24,8811499.87,9553038.40,4050546.16,4497617.96,1495505.52,1755810.97,1353061.77
160030,AP,53244680.65,74983421.98,74341691.72,93894771.39,85698753.34,74340164.87,79272957.64,85348423.32,84927980.87
160040,AP,1039100.27,1696602.39,1474033.33,2144654.50,2212446.49,1762216.50,1561466.13,338786.36,318474.91
160050,AP,1510337.97,1267250.59,1237966.51,1164470.36,1301148.69,1342928.62,1300181.95,1849467.08,1598898.02
160053,AP,1799219.44,1589425.43,1358373.44,2048874.87,2321441.75,1641786.95,700196.21,1173717.21,1148623.20
160055,AP,51970.82,53820.81,947301.99,982440.01,556774.67,140788.29,36099.40,65188.60,62619.07
160060,AP,9824814.04,13523603.67,13215858.58,14928759.37,7088609.06,10155027.36,9792935.76,10543243.20,14720371.48
160070,AP,662374.76,626122.37,290803.68,520271.65,219650.69,386023.71,480911.01,1006525.83,357744.02
160080,AP,1695820.55,1606262.43,1021858.91,785475.21,24488.50,2812212.09,887951.24,1150072.67,379264.44
170025,TO,223712.84,178561.92,496666.83,865660.39,300367.68,773057.13,724143.87,472719.40,614682.88
170030,TO,723875.12,749207.24,423591.19,725824.44,692958.36,1375437.76,962251.57,335944.88,532133.64
170035,TO,2930669.04,1609375.58,963548.33,1565705.15,1091640.68,1120650.42,1015557.71,986696.73,844225.35
170040,TO,1159974.57,919075.41,1085987.88,854372.69,766822.17,981752.37,493562.02,464231.15,432545.45
170070,TO,5537335.05,1836453.72,1384215.20,1260610.91,1419618.79,1759030.84,1928371.91,1657103.62,1341570.47
170100,TO,747687.58,1022544.93,557274.29,423571.71,283268.68,420662.38,919549.73,912429.20,1001497.38
170105,TO,371766.57,185622.85,158175.31,170718.11,148079.86,100639.25,405148.07,165768.43,234257.69
170110,TO,319261.28,273713.15,213544.54,562672.74,394378.77,1052657.35,313988.59,396664.64,665214.27
170130,TO,223665.18,229964.89,266218.62,318942.46,380813.26,512114.50,463735.25,307915.25,198787.15
170190,TO,360434.34,268926.49,571282.17,578249.21,614292.99,1738082.82,555563.13,1551180.41,605495.74
170200,TO,1505688.19,1570102.16,1355147.72,5777244.30,1596033.54,1503659.48,1842662.48,2992229.62,1557665.45
170210,TO,27509477.61,30299056.14,38369315.28,41928289.59,44434362.14,46250969.29,52218592.74,53085426.00,46735142.72
170215,TO,268504.68,305423.77,789921.30,359089.18,280004.65,436818.97,238238.97,274154.36,283211.83
170220,TO,3407865.48,2014602.79,1790650.72,3998927.11,2021888.16,2074560.30,2552456.98,3094291.89,2986563.42
170230,TO,460685.43,346158.55,837612.23,500357.92,817036.74,1111421.14,790330.93,1024888.79,296208.18
170240,TO,1116444.88,3351925.49,5177221.93,2667301.97,878648.45,2349854.12,3570374.43,6862049.41,4387154.67
170255,TO,979056.92,1007784.37,1112574.34,1357407.73,1434686.50,1666913.68,1308206.92,1339758.06,1490266.29
170270,TO,119910.40,32507.35,144571.79,173052.20,183535.70,173564.83,275076.83,135188.36,170954.06
170290,TO,302126.21,246324.58,193357.64,230389.98,266259.43,355053.64,568420.29,386676.50,384292.91
170300,TO,1902064.48,952329.43,853939.79,2123958.31,1046434.81,912503.05,1028641.76,705142.20,641321.39
170305,TO,193283.02,509349.63,324524.32,533463.60,499521.55,946080.71,543544.91,1573378.07,1034355.62
170307,TO,517087.48,1905505.93,323528.58,600040.32,253164.13,361854.00,124906.49,71663.62,442614.39
170310,TO,359604.97,420137.60,468475.49,623729.02,529541.71,1243795.41,543697.12,753000.62,690164.83
170320,TO,114871.92,136250.52,171430.16,293276.41,231820.08,284313.18,371672.92,603375.02,597379.90
170330,TO,167338.64,127066.64,560458.66,401128.44,253042.24,363450.42,225666.12,567913.54,495421.62
170360,TO,685385.86,137834.96,175449.16,550568.56,456985.59,725937.02,318099.75,429368.76,203063.49
170370,TO,6127740.82,2870888.56,1398803.72,980574.49,736322.83,510369.26,746281.71,1388413.75,2003633.27
170380,TO,172035.38,180478.72,109175.24,218009.95,146215.29,163317.55,410654.81,195032.64,228956.34
170382,TO,85374.41,82981.34,178297.35,414773.03,77754.95,161789.80,168213.26,118041.54,162707.26
170384,TO,603319.79,521666.91,849554.52,1844578.13,1508586.89,880492.43,840067.97,945406.72,992155.35
170386,TO,2383583.99,1029857.29,740514.65,748050.36,1255641.71,1174640.16,1077003.85,1324620.40,1763615.50
170388,TO,36758.99,16694.62,45800.44,240358.76,129718.44,90355.32,120736.77,319655.90,174923.22
170389,TO,85170.00,44750.69,136222.77,128422.93,135709.09,172538.53,229215.20,88774.05,237660.18
170390,TO,252723.62,746238.75,1293168.08,1297099.94,900518.91,785763.53,2957999.57,2330650.67,1316358.92
170410,TO,220513.99,215916.99,111084.53,320003.69,257108.57,270949.76,366756.25,196544.79,565625.35
170460,TO,50712.46,148857.05,93199.73,58839.86,93395.07,147211.80,148589.29,352318.07,71360.11
170510,TO,238007.47,146029.68,132420.92,133252.02,104557.02,206206.48,259584.79,966554.21,1098909.93
170550,TO,5517832.22,4480233.06,4741118.13,5184039.09,4434783.47,5038296.45,5079535.32,5844333.36,7028291.27
170555,TO,338030.57,265739.34,286062.16,354089.00,282006.50,300155.54,386243.87,225325.97,267098.64
170560,TO,342452.12,289243.31,230964.75,325646.82,278400.62,575408.40,538749.50,652442.85,456751.47
170600,TO,174464.69,301210.54,606742.57,1824325.47,905699.65,872622.69,613489.32,501747.34,392356.24
170610,TO,744513.23,1667855.61,670384.15,961933.78,1130198.08,1155193.12,843058.36,647301.94,620763.00
170625,TO,2948129.42,1097800.38,527624.93,607128.38,216038.54,425054.10,491066.77,889010.90,1034770.39
170650,TO,1268456.46,466879.33,1148587.25,1008524.05,439077.36,869786.31,862997.48,1114614.48,783335.56
170700,TO,2610763.30,2869110.66,2656057.02,4374841.54,3194287.21,2288484.84,2205041.73,2465207.50,3053376.98
170710,TO,622193.13,743401.62,976150.83,1621112.78,2097073.94,1918946.45,1048504.21,1635050.61,1012096.60
170720,TO,580884.44,381766.82,480911.00,1142694.48,917590.55,1722684.57,1452247.34,651645.17,684545.80
170730,TO,841242.36,484742.34,525801.99,924208.02,1129366.87,912094.28,1782706.22,843627.16,991987.66
170740,TO,201304.14,179118.72,87435.50,70275.04,169333.72,432396.60,353593.55,182729.42,184200.49
170755,TO,3793793.61,1329454.22,452416.36,1680070.44,518245.96,587383.88,290986.74,237622.42,429390.73
170765,TO,3598097.17,1244784.90,1077656.75,1299587.17,645889.92,1183891.76,1762177.17,1201035.23,803503.41
170770,TO,1097890.88,2277580.48,1195313.84,1539283.44,996823.02,484739.78,1172873.59,813066.97,518771.75
170820,TO,2249318.26,2013478.01,1835698.19,2157745.50,1616228.34,3941023.15,3462341.93,2815659.79,2766650.45
170825,TO,134678.56,58608.11,201166.39,263594.73,664844.44,676936.15,366306.46,1092062.40,852474.70
170830,TO,192428.62,452102.85,530330.10,568444.67,829265.67,2066740.46,1075441.25,648073.78,619922.88
170900,TO,768834.75,554535.82,364000.14,65681.86,1074369.68,764587.58,759277.76,595007.21,1445569.14
170930,TO,3957363.34,4936243.99,5104877.70,5354699.60,7976018.59,6028688.13,6083916.90,6970361.32,7609078.72
170950,TO,18722289.61,15288217.79,16119503.37,22222408.21,22337903.19,20929373.54,23029878.23,25432555.58,19800575.24
170980,TO,136352.63,469369.76,212281.62,136041.83,300223.17,183551.45,90974.36,756189.15,208323.13
171050,TO,510224.53,375089.41,400114.52,1003870.89,462078.00,571774.42,628890.20,483720.00,533930.93
171070,TO,247594.74,170064.16,68765.55,544200.61,206847.18,318819.57,242387.87,162322.92,418038.90
171090,TO,214171.38,185430.72,550404.69,820229.55,214750.34,478194.96,396980.66,297414.19,301706.71
171110,TO,182272.60,91665.62,122490.16,145806.61,204642.37,154260.43,179993.81,1024353.97,395975.16
171150,TO,1059089.77,517931.85,422575.87,687261.12,834649.96,615606.65,793328.07,626591.88,510116.36
171180,TO,152398.24,153561.41,135159.10,152540.25,180609.16,271863.52,419222.97,451892.04,154452.34
171190,TO,1274062.71,1795989.14,2282237.50,3729343.34,2617977.40,2288574.92,2991257.39,2345220.83,2796628.40
171195,TO,125288.21,138864.17,84432.00,51715.17,225868.05,115872.70,124104.57,136515.79,368477.02
171200,TO,1882644.28,317341.65,840604.07,554334.13,508577.59,342601.27,493808.55,850263.69,616513.52
171215,TO,17924.58,55829.51,53524.84,182591.61,109824.54,199304.80,120390.46,85668.22,129849.22
171240,TO,139476.21,156084.97,191025.50,361439.02,450589.85,216637.22,429375.64,557482.66,197808.46
171245,TO,96144.31,83333.86,319083.24,312012.16,131106.52,136839.10,121147.80,128486.42,155498.12
171250,TO,114709.48,354329.01,898355.97,740961.34,732241.85,440551.24,1075896.52,1721146.70,1497727.21
171270,TO,197581.94,200041.54,154464.99,461553.71,440696.61,469010.47,527363.12,722624.19,632564.77
171280,TO,95559.77,120801.20,68840.97,283361.78,178642.57,160554.53,126121.53,94350.28,92747.76
171320,TO,3885355.71,2241993.84,2308841.07,2929071.35,2312425.97,1879116.24,2913984.54,4087279.62,4259871.42
171330,TO,1021489.27,1988114.67,1194700.56,2402498.65,1320978.60,1739840.26,1777754.05,2656818.02,2919618.21
171360,TO,191996.68,346832.92,269411.97,593037.16,656411.04,578598.78,452643.64,1025374.92,962771.31
171370,TO,162095.23,192997.36,161048.61,466223.17,403760.76,645898.59,454970.45,151396.93,276440.46
171380,TO,3601656.43,1164041.24,385094.81,524488.88,570676.11,335769.12,295208.27,496000.07,213536.43
171395,TO,211009.66,180128.47,197354.80,345598.43,468578.52,315238.70,280252.62,352420.29,148408.82
171420,TO,486611.21,672925.40,594468.35,700474.08,685003.95,932112.68,900226.81,1815653.38,1542899.23
171430,TO,240979.96,245331.25,740727.38,617270.81,391282.89,431784.75,331196.42,175897.42,138939.31
171488,TO,712396.41,363879.17,662360.91,1452187.50,778505.93,858965.82,675287.82,908901.69,1078878.94
171500,TO,182590.68,591332.22,546544.82,720185.35,639071.70,781833.91,710415.60,435854.58,740070.14
171510,TO,750838.14,2102803.73,326494.78,307854.88,247720.92,246053.26,273164.87,375418.54,407937.98
171515,TO,64817.63,71210.97,70743.97,85421.77,50823.31,67466.21,59623.87,40796.40,126016.92
171525,TO,603526.95,887903.87,382729.18,191458.82,210258.75,164242.61,145517.77,149357.68,309352.26
171550,TO,978066.34,163275.09,282767.53,382009.10,289835.29,229202.82,85374.91,157246.75,500210.08
171570,TO,772865.42,235833.36,1182598.26,6771731.47,3658795.70,1732634.76,983552.20,1181429.34,1374294.39
171575,TO,800529.09,959420.30,1077267.53,1053398.24,1289033.90,1132463.62,1290415.25,1333945.80,1446530.74
171610,TO,7849560.89,8329537.89,8774056.04,11317427.59,11161288.35,9633294.34,9118262.98,12116632.95,11723297.33
171620,TO,2448514.95,4208649.46,2736028.93,2854409.44,1384265.87,2018234.73,2863069.95,4511873.40,2758506.22
171630,TO,103903.66,71046.44,136806.65,833066.23,241627.16,393474.23,364226.38,878843.82,521309.81
171650,TO,7714720.99,6104964.41,5546285.27,6364479.88,3505603.55,2972983.25,3238757.01,3479368.93,1764522.18
171660,TO,4059699.01,2110499.75,1857462.09,2772607.14,1760676.34,2811661.96,1681174.49,2034451.27,2121929.43
171665,TO,164351.47,200021.46,116588.91,307111.59,198488.61,62010.10,396639.59,314430.78,252513.01
171670,TO,976632.98,814485.27,950526.34,1276091.80,1192012.86,977122.36,940748.70,988028.18,916603.51
171700,TO,1405027.64,266565.25,463204.66,315055.54,398472.19,148821.02,208731.42,531303.27,274243.16
171720,TO,237524.38,203959.59,268013.56,4433046.30,458637.74,1343610.17,1161498.16,119463.54,259081.52
171750,TO,581096.15,703254.33,1656144.63,1452477.32,1010472.13,2386141.90,1234241.53,1160168.74,1032861.10
171780,TO,387606.42,214698.78,354601.23,243433.96,457729.39,747538.54,539458.50,130563.77,879820.28
171790,TO,1176686.97,933899.04,519716.67,367300.75,565774.18,365475.27,473478.14,805871.80,619755.02
171800,TO,258729.56,107594.51,47691.57,108009.07,174119.94,334678.25,144769.23,163666.11,383446.31
171820,TO,23744834.42,29308656.34,24245436.83,25762640.27,31045266.77,24509880.10,24027531.75,29467248.01,15496328.38
171830,TO,196312.48,246532.55,204126.73,187186.29,381118.34,182000.04,179152.38,208395.90,591225.10
171840,TO,190549.48,117084.18,306097.13,391932.54,351827.85,688669.30,325204.70,707145.94,422652.60
171845,TO,100313.64,241217.89,514356.08,259134.37,376987.00,448820.44,340173.66,592736.95,592011.59
171850,TO,147451.35,61717.88,287658.67,399631.63,93362.05,77646.63,88754.16,101947.80,68577.36
171855,TO,293073.84,293459.89,570676.47,445426.91,255654.89,256610.74,332548.27,257314.33,308589.90
171865,TO,94116.24,56398.48,81120.48,41483.78,94051.25,147185.22,61229.12,80993.84,60486.57
171870,TO,864537.28,318321.79,180484.36,356967.13,694041.94,1173499.53,678714.60,197381.88,148200.30
171875,TO,422606.67,213739.28,257759.27,1112220.09,1429509.25,1662643.43,1179095.44,1351238.58,1226165.33
171880,TO,2482946.86,146000.43,36404.74,24761.43,56388.37,64285.91,88684.35,55018.53,97388.94
171884,TO,641377.52,707562.18,579107.29,1220211.19,887896.25,565064.84,605516.16,231970.99,460025.73
171886,TO,307377.45,369988.86,320069.86,308440.44,333631.18,365817.22,448064.20,247707.82,674379.22
171888,TO,125529.17,146515.29,101550.72,308731.69,142354.16,150866.51,115728.32,316720.14,271857.07
171889,TO,324864.49,415876.68,635398.52,1159952.02,835641.10,997596.56,1428801.35,1373188.38,1463030.55
171890,TO,546545.35,606949.54,783127.72,662958.04,1020580.36,1109377.23,1211715.07,2448189.68,2444216.20
