codibge,UF,iptu_2011,iptu_2012,iptu_2013,iptu_2014,iptu_2015,iptu_2016,iptu_2017,iptu_2018,iptu_2019
430350,RS,7091783.86,7431040.69,9411739.57,8864352.17,10692624.09,13321873.45,14514696.89,15710531.35,16969324.19
430355,RS,109250.91,121482.29,179424.47,194542.16,203061.13,217427.66,235977.36,232620.98,265967.04
430360,RS,295086.79,297787.68,317859.97,1053305.65,393325.59,322042.98,448514.73,422394.52,569004.02
430367,RS,129540.67,126049.84,118589.02,169977.16,152315.22,115724.65,148057.19,137856.53,139877.21
430370,RS,267531.37,237498.90,285466.03,275008.21,246736.49,244633.92,256684.30,256851.99,262823.71
430380,RS,367914.13,421042.61,420983.52,376885.30,370799.83,378568.30,400076.65,394670.78,427696.00
430390,RS,17728166.67,18321913.63,21829140.19,19620751.22,23635557.76,21972371.10,24081810.13,23816761.02,24991995.27
430400,RS,346221.49,369933.56,434920.64,349728.42,303700.80,343419.53,389430.29,441066.38,416019.68
430410,RS,143208.87,148325.90,184102.12,151222.07,154689.79,157554.40,185567.92,226694.56,252877.34
430420,RS,1254528.42,1169259.28,1251035.23,1171192.50,1209731.03,1136554.69,1629062.27,1889671.65,2035231.74
430430,RS,298713.62,308764.28,323530.02,334140.28,321187.39,322014.19,348550.70,345235.30,365765.05
430435,RS,1406198.75,1645380.18,1361849.78,1970563.57,1544950.59,1571617.96,1696448.63,2182053.32,2247993.57
430440,RS,17200038.90,16979249.19,16874844.19,16770426.36,17728771.19,18055570.42,22901377.52,31148072.44,29485138.19
430450,RS,2119274.68,2088742.70,2400842.57,2365890.54,2695205.20,2714185.14,2840775.71,2926768.08,8210829.90
430460,RS,49772346.82,55274007.77,48072981.14,64570080.23,80009670.54,63005005.60,76527112.41,92313570.54,96098030.46
430461,RS,55842.93,55314.55,62270.14,69863.25,82252.89,71499.83,72976.87,72165.38,74883.98
430462,RS,29967.66,28640.16,33723.16,55435.58,48129.47,30591.87,44670.69,28636.85,34472.72
430463,RS,38990883.16,41289419.21,43412163.51,45835634.93,60246974.82,65302051.58,73637231.20,78475615.36,83728882.78
430465,RS,128071.96,175705.15,129966.96,165206.90,169650.34,169054.55,203009.83,218105.03,215010.48
430466,RS,1476160.77,1494175.53,1509366.45,1523935.96,1466669.53,1578569.00,1625218.65,1417408.00,2657869.25
430467,RS,459782.45,471567.45,472516.36,682750.00,688261.12,767041.98,1173739.26,909839.66,1058041.61
430468,RS,481369.89,413968.84,374907.39,420607.56,473950.85,522838.14,848100.06,1145370.77,1240567.82
430469,RS,199911.50,210254.60,254263.61,252072.16,237585.16,204015.72,223241.94,223075.11,258110.96
430470,RS,6948559.46,7382395.68,8369574.64,7993345.81,8246381.85,7936974.65,8273330.77,10086355.39,11575059.89
430471,RS,58073.59,55763.94,98102.72,62742.56,44783.44,52598.13,112564.25,119308.54,155252.09
430480,RS,5217659.16,5477387.59,5888917.91,6997424.23,7301481.73,8062311.74,8693184.47,9619205.29,10358022.46
430485,RS,10594.83,11513.12,11486.90,10441.89,31590.94,33524.18,42038.14,42087.72,43603.80
430490,RS,1101171.09,1140706.44,1198832.64,1192779.71,1232934.77,1247097.52,1363695.16,1428851.36,1535631.30
430495,RS,233321.96,283793.08,255433.02,258239.82,235966.93,262018.50,252005.43,326823.92,415679.82
430500,RS,650340.13,750482.23,720446.19,896874.01,920272.43,843675.85,980420.43,993251.80,965413.11
430510,RS,92801256.93,94509530.51,105670705.89,107024149.77,109869141.37,130821025.88,108807648.17,131569627.45,136064555.08
430511,RS,90093.40,82161.48,101175.89,109058.18,113216.98,142303.09,165012.80,141559.42,147497.13
430512,RS,92276.96,102927.50,106146.32,100844.50,95918.50,92862.48,125208.89,121638.51,142953.33
430513,RS,163583.85,179736.58,189428.79,190521.66,159891.95,149113.28,176319.46,178447.98,193095.97
430515,RS,90803.66,86192.65,102059.11,95165.06,90760.50,87769.25,112167.18,96988.28,103141.21
430517,RS,223333.92,249398.35,253081.20,302904.95,240670.21,249233.95,262046.87,265884.84,297500.63
430520,RS,1878258.99,1667402.46,1875281.83,1949939.61,1980109.87,1947006.22,2380490.42,2213420.00,3372560.28
430530,RS,412491.98,424905.23,511886.68,434566.85,379446.26,408535.63,484183.04,483526.28,467957.78
430535,RS,6150335.76,4754948.59,5542755.72,7172895.43,5577298.10,7447286.95,7010428.83,8295685.27,7611986.32
430537,RS,71974.70,81466.52,82018.81,91135.19,109423.97,114077.32,127824.97,136328.63,209127.24
430540,RS,513265.88,379943.88,470528.31,380020.49,412021.85,407960.08,485493.11,536216.01,644709.80
430543,RS,966017.85,981174.24,1100427.68,984340.04,875795.80,818141.55,1029573.46,1403193.84,1681922.74
430544,RS,19332.19,20996.51,20775.17,37369.08,62632.53,56055.56,53895.57,66524.59,52294.22
430545,RS,9456349.28,10087679.04,10315195.02,9054625.55,10339084.15,8240945.47,8769885.47,6881344.04,7750758.17
430550,RS,156536.47,139774.05,168587.50,173087.99,153198.26,137769.66,185573.03,157069.32,176664.79
430558,RS,128352.81,119910.29,114194.39,129869.29,149132.41,135441.72,142892.87,160668.04,212776.85
430560,RS,255196.28,285661.01,252380.93,265780.35,259192.33,232903.82,356548.42,308498.85,326906.24
430570,RS,399949.04,444697.53,473343.24,526209.09,539658.71,666376.59,687320.58,901207.08,840876.06
430580,RS,1144045.32,902244.81,1296379.78,1416597.27,1450332.85,1390503.80,1590783.75,1507868.02,1733239.47
430583,RS,73738.30,80120.62,77489.36,80612.05,70837.31,74785.81,71679.21,73152.24,71646.80
430585,RS,254737.85,253119.40,330578.62,279149.28,270445.99,274553.78,302327.34,280485.90,308426.56
430587,RS,119418.78,154842.35,162127.82,204359.58,216803.43,291953.93,301622.82,306665.77,326453.57
430590,RS,445131.85,428218.89,368753.42,415097.80,301128.94,225407.01,380698.45,346991.31,370545.58
430593,RS,21372.16,21889.58,24635.66,28040.46,27667.84,29656.29,32960.19,32929.50,36503.03
430595,RS,301434.52,289383.58,308637.63,319534.60,343653.07,320942.40,625796.34,586122.01,646690.93
430597,RS,72707.53,74531.29,119210.70,148341.31,154113.24,142999.80,158681.16,151270.06,169919.58
430600,RS,1140006.29,996117.92,1171287.15,1067674.09,996017.32,1027381.48,1210103.18,1169906.04,1248396.97
430605,RS,443826.70,482726.78,514666.68,628320.61,474758.20,558224.38,611136.21,692458.96,678082.76
430607,RS,35117.11,30006.06,48143.27,48289.49,35921.26,35314.64,62078.06,49973.43,67488.87
430610,RS,7659556.75,8383868.20,8761629.51,9054315.27,10788777.13,10316045.27,10614706.85,11047410.47,13166266.75
430613,RS,44175.95,55835.24,75827.19,94854.33,94883.67,81351.27,80273.39,107130.33,109895.14
430620,RS,876973.76,885778.71,926217.15,1034646.98,824023.00,850365.93,1005548.60,1079020.72,1116787.05
430630,RS,318811.83,301272.42,326954.02,349298.68,358936.30,345232.02,357027.31,459858.40,483360.95
430632,RS,81021.90,77021.72,84369.22,78394.60,96162.82,111668.89,133383.25,143084.20,147858.83
430635,RS,83577.01,82885.12,83016.00,99695.59,78922.30,83908.82,86588.71,77553.79,87198.86
430637,RS,44047.79,56801.29,59783.81,58268.73,65300.94,61760.92,70814.93,60066.74,48881.03
430640,RS,5701082.85,5936726.20,6618206.32,6724601.80,9422330.88,6945390.84,10558695.58,10885629.96,11737251.42
430642,RS,76175.92,80633.45,114607.52,149917.43,113619.64,102706.34,114494.47,114594.12,115145.28
430645,RS,230263.60,215477.72,221430.47,232645.47,250705.19,259541.16,266544.70,281162.74,294098.14
430650,RS,416359.90,361530.55,523969.32,408699.27,395225.82,417339.22,448036.93,451283.66,458715.49
430655,RS,26840.81,40863.86,63244.10,54471.20,57008.67,52495.76,69475.27,53079.73,52975.53
430660,RS,4391373.71,4735582.40,5155568.05,4918768.58,5005333.12,4995763.19,5338251.79,5269919.26,5967511.14
430670,RS,297200.86,275323.93,253596.65,256505.92,229629.99,228856.31,205886.18,225122.68,226034.57
430673,RS,253946.40,261458.55,291693.35,282821.43,279794.56,295911.33,331216.18,397597.00,427597.62
430675,RS,107920.86,131530.61,167705.43,178639.42,193363.75,204050.99,258044.38,200500.77,192540.22
430676,RS,2477104.55,2180029.04,2216977.12,3045897.53,3353456.66,4355835.36,4288555.99,5465317.60,4847664.62
430680,RS,3382293.07,3398387.07,3668838.08,3613134.70,3730424.95,3690701.44,4435906.73,4295989.17,4948340.88
430690,RS,1662111.32,1758156.68,1973697.93,2254281.19,2183424.72,2253696.95,2252975.03,2116655.12,2156457.24
430692,RS,26786.13,26156.13,33619.52,33718.86,29138.87,29106.63,34072.07,29728.56,75449.95
430693,RS,516845.32,505922.87,606209.29,626930.22,610452.29,596658.06,620961.37,698259.32,775839.10
430695,RS,135814.37,148802.81,198109.39,168453.42,198359.95,180953.13,193233.44,253128.08,322099.56
430697,RS,60657.79,59541.05,79964.91,66595.62,62848.46,66707.65,98617.36,111088.75,117317.55
430700,RS,17713306.18,18360901.87,18306339.63,21830024.16,25931960.82,32525704.62,35688996.39,39412830.20,37076837.99
430705,RS,167542.10,170564.74,162840.30,179060.66,188263.49,182625.19,244233.25,224723.11,333289.93
430710,RS,341439.76,405966.89,540586.90,388266.61,855273.33,986165.81,950992.58,930545.77,1035742.07
430720,RS,114947.06,78198.19,104288.48,105140.07,114770.83,125130.02,167470.84,165863.23,195868.63
430730,RS,343038.64,288413.73,353849.76,294400.86,328525.66,274827.70,338211.31,329167.72,359335.29
430740,RS,306894.45,265357.85,451590.04,361813.30,367154.32,423675.38,460798.72,389735.35,391286.45
430745,RS,73343.69,74446.65,85988.68,94996.86,93655.12,103570.74,111574.90,140484.25,153934.14
430750,RS,1352748.70,1317143.93,1747579.05,1564694.64,3108798.71,3314014.24,4038539.68,3845829.46,3646532.56
430755,RS,523967.46,514872.52,516849.91,522643.23,572314.57,512649.57,581514.34,745018.48,616307.75
430760,RS,10481356.33,9908596.89,10229921.70,11093908.27,13658760.62,11267503.84,12757937.07,12401741.74,12965075.52
430770,RS,12454308.79,12552052.97,11458234.02,10935915.00,11303702.74,10078293.48,9248552.40,10223991.24,10396705.81
430780,RS,6016420.59,6040538.29,5858737.69,6179086.34,5965372.47,6546155.47,6785739.68,9552906.82,8338638.82
430781,RS,56239.60,62181.09,71822.45,116407.48,109705.30,138038.10,171872.18,167984.77,167265.68
430783,RS,167092.35,148918.83,214790.66,253150.95,232159.99,204784.60,168176.14,188965.35,187593.08
430786,RS,221024.69,228149.57,234916.01,275449.20,254254.91,397919.24,461126.64,436894.90,451044.66
430790,RS,7165439.01,7321223.09,8749023.18,9181554.02,9677071.21,9505552.00,14910337.96,17451776.47,19990415.07
430800,RS,1305658.46,1290906.40,1529113.34,1557567.27,1455530.34,1439518.04,1640257.22,1415502.67,1525844.79
430805,RS,82305.91,78727.12,91228.32,119676.11,133952.04,143819.54,119672.68,111874.31,108976.34
430807,RS,125423.01,113358.31,149922.54,125684.56,187874.68,214252.26,207656.37,218167.11,363516.26
430810,RS,2648960.08,2810361.37,2790733.77,2928634.99,3083745.47,3314695.78,4009440.92,3985168.79,4326261.18
430820,RS,3353453.35,3446730.26,3932178.53,4110156.93,4145645.67,4164142.11,4791838.91,5197959.91,5374538.52
430825,RS,43890.87,50936.10,54391.44,63744.80,78060.36,75930.55,93089.84,93528.24,102394.46
430830,RS,158990.00,198256.34,296978.24,198207.05,152589.87,184285.14,223636.52,308105.31,302747.68
430840,RS,201974.97,205465.26,235376.46,239116.95,243262.17,231013.24,250492.79,231033.46,250687.43
430843,RS,68647.19,59902.42,77306.57,80522.68,125358.21,117473.75,162397.65,167417.11,175799.35
430845,RS,348322.74,274508.63,374126.85,307687.10,326831.03,307441.07,304119.75,351450.04,362401.10
430850,RS,3409954.32,3860947.73,3720164.70,3782089.38,3944835.87,3896436.17,4300144.47,4560030.52,5707445.11
430860,RS,3750277.59,3778716.71,4051289.81,4264498.85,4122407.29,4521805.01,4699016.01,4829083.15,5215324.22
430865,RS,39667.46,48820.04,63704.53,69129.28,48627.78,48606.46,58543.84,67812.95,66876.01
430870,RS,752793.94,856268.35,1092508.98,1149132.72,1104777.40,1112868.95,1203460.61,1183429.51,1218945.19
430880,RS,223002.94,201261.15,291602.81,254423.65,217413.33,190476.57,201546.96,349840.07,355139.35
430885,RS,57306.94,68043.08,66593.92,66102.40,70777.30,66924.02,69551.85,72187.77,78804.70
430890,RS,2449206.84,2322457.56,2622109.30,2580225.76,2955223.77,2934326.26,3695033.38,4577083.81,5092263.31
430900,RS,2538465.69,1761784.48,2336996.19,2317852.18,1371574.33,1536656.63,1447740.51,1313894.33,1441735.31
430905,RS,404692.58,371481.81,368814.29,391978.57,429989.79,375573.40,470734.40,477282.44,569112.90
430910,RS,26938376.41,25651127.72,29524736.79,32131295.62,37189348.69,37547747.77,41508196.07,37700679.61,48444910.03
430912,RS,30483.34,27524.20,25796.81,65197.31,61135.72,63456.80,77177.13,54220.34,68438.52
430915,RS,57806.91,59758.86,68609.04,60701.10,55742.15,70175.41,62398.27,55795.66,85545.65
430920,RS,21571490.61,23009482.90,21493612.40,32163807.59,19931705.00,23670584.10,28179989.59,37072125.72,39205984.26
430925,RS,38693.77,36418.14,37510.41,40591.02,38392.32,39740.07,41222.10,65883.75,61604.02
430930,RS,7695617.22,5289261.74,8577173.58,6661398.50,7054495.34,8165206.72,8336489.53,8710943.46,11370222.34
430940,RS,6870552.06,7055690.59,7658387.70,7515140.01,7426092.43,7302082.03,8184062.59,9757205.18,8557847.47
430950,RS,759118.76,700996.42,817813.05,1087582.09,835001.50,1038140.38,1200949.42,1110144.86,1323745.17
430955,RS,376778.23,357622.80,381017.73,440819.82,416699.78,424969.81,601391.27,585913.87,606434.63
430957,RS,85041.11,76954.26,72125.22,95070.96,89722.34,87816.10,116976.15,103410.32,102106.02
430960,RS,2731423.02,2971047.58,2867243.83,4112744.24,4714372.06,4490610.10,5318958.76,5477366.54,5927919.69
430965,RS,243448.38,262991.86,248810.74,294010.30,421068.67,369565.13,414846.65,360851.69,402866.33
430970,RS,244043.18,318541.90,285351.66,282060.33,378892.33,295069.46,367596.90,367307.73,377982.33
430975,RS,129180.14,129149.93,135702.09,143274.64,141724.29,154812.25,154809.06,145061.93,151383.75
430980,RS,454553.28,517398.22,556566.63,702956.30,799571.40,764377.19,893414.68,902448.58,980286.79
430990,RS,570497.77,440701.01,515465.89,440554.73,465980.19,479875.37,556026.55,515405.03,555300.15
430995,RS,151778.63,139516.98,179528.04,197020.36,181188.21,312888.67,354547.57,354481.52,438709.22
431000,RS,1601788.76,1729113.73,2949578.69,2891000.02,3642728.75,3529403.85,3717878.41,3715528.73,3634273.92
431010,RS,4802392.94,4682934.11,4577801.94,5258616.56,5938981.06,5974707.51,6985925.17,6788298.67,6999963.24
431020,RS,10800462.27,8976588.31,12117746.56,15632266.05,15643065.67,16222945.57,18023267.54,21483324.09,19340949.61
431030,RS,238233.20,224985.41,246966.66,240441.27,228627.63,295426.93,248309.97,347624.25,399131.18
431033,RS,16794675.16,14285246.69,19176853.50,19550667.92,19459003.37,18480588.98,19928470.77,24628273.69,27258885.69
431036,RS,309741.33,289451.83,399866.46,422307.53,391873.05,425641.99,418240.64,427715.92,463225.18
431040,RS,447492.99,416127.73,425626.98,414585.44,446507.20,369214.29,585655.72,440079.28,525760.90
431041,RS,59447.40,52824.56,59797.83,62840.02,55922.57,52030.17,57582.08,65434.71,67491.89
431043,RS,491101.97,443482.46,608625.88,550784.42,496054.28,497246.92,524465.65,584747.46,696957.56
431046,RS,120426.77,126986.86,134063.30,151089.06,167498.86,176859.08,191972.76,195076.06,231553.50
431050,RS,318564.70,326759.65,472041.28,366578.72,319082.56,324394.23,400563.05,381657.93,728843.11
431053,RS,625149.35,651383.80,764653.10,807123.94,868293.75,894853.16,953134.48,1083068.00,1094715.47
431055,RS,127338.12,111427.52,110987.03,110084.61,109674.26,89358.57,129625.71,114503.79,139450.64
431057,RS,28300.76,22566.46,29750.50,27822.97,35028.74,26721.45,28659.23,30434.39,38697.66
431060,RS,2614983.02,2759852.28,3341117.76,3108555.47,2713182.36,2811961.30,3772648.83,3676847.71,3677082.36
431065,RS,13325.02,8801.20,9697.68,16623.41,15132.96,19613.03,16934.60,17778.97,17315.29
431070,RS,145536.00,154396.12,173798.83,189595.38,189362.07,198249.52,218409.42,218460.11,223899.86
431075,RS,145096.31,146034.29,139439.27,142645.79,144797.10,167497.46,152125.02,151163.89,171809.13
431080,RS,3221445.26,3334560.73,3380388.56,3342997.59,5528211.18,7023676.78,7668270.18,7580477.97,8020373.24
431085,RS,119438.90,137668.16,187521.57,150677.42,171929.77,171689.95,141439.23,239862.14,280371.30
431087,RS,21757.51,27071.70,24935.64,31471.90,36756.55,31522.29,37303.13,31820.45,30375.18
431090,RS,177267.75,166922.68,185280.64,188234.37,195609.58,242565.45,272569.34,303315.45,344572.78
431100,RS,2447089.98,2383329.79,3972874.36,3875814.21,2958651.31,2910857.41,2862957.27,2279967.36,3243633.41
431110,RS,1005212.56,899221.27,977871.98,974982.31,1127388.38,999599.88,1107181.02,1232908.77,1388383.90
431112,RS,191452.06,241856.70,111551.37,118906.09,102988.61,119592.68,116912.75,106463.64,110768.94
431113,RS,71914.57,55188.46,72615.29,57693.69,106374.64,123639.28,120815.54,73465.74,125025.48
431115,RS,237184.36,254978.07,296667.68,310818.49,297589.74,279735.40,304847.24,291535.72,338524.74
431120,RS,2735850.39,2841048.18,4126076.13,2736222.21,2739061.09,3509290.29,3194887.79,3217102.72,3469506.14
431123,RS,16860.79,23308.62,62934.38,51034.00,50444.81,52871.31,60104.34,62466.82,80496.75
431125,RS,74873.03,65236.33,116494.77,114394.26,98623.42,95873.27,121727.70,110938.26,110985.79
431127,RS,162211.12,167850.41,186399.74,187793.63,181184.88,293876.64,373648.23,367371.78,433487.18
431130,RS,3461900.35,3122709.13,3435326.37,3950096.50,2838380.52,3234274.69,3450993.32,3869408.34,3871679.21
431140,RS,21396356.06,22701321.13,24153581.17,23373712.66,23375491.09,23863007.40,28240415.77,30230218.79,30981092.71
431142,RS,23075.00,41908.26,46642.87,49169.01,45511.76,54539.39,39807.10,36245.15,38678.30
431150,RS,428649.41,438461.50,431114.37,431096.44,431679.05,415758.30,429785.97,363374.96,398050.19
431160,RS,127754.43,118970.12,194842.42,199184.90,186403.16,236139.31,276804.91,192505.16,219863.31
431162,RS,261557.45,298976.22,376962.55,434715.69,498521.52,457449.15,533995.84,543271.44,642914.85
431164,RS,68284.88,66777.44,64972.54,58300.53,72139.56,68859.30,75523.34,74028.78,92914.19
431170,RS,168272.10,141094.83,199304.04,157118.30,203453.45,159275.21,200117.97,235898.02,239215.23
431171,RS,179981.98,144883.39,153161.54,150321.04,146257.72,155176.51,198343.18,193300.81,216333.99
431173,RS,28556.88,24008.24,28250.48,28227.52,29372.37,32744.35,42824.69,41555.23,51751.92
431175,RS,590115.46,649672.74,713596.30,664141.53,592624.02,515019.87,683940.67,816068.38,636836.25
431177,RS,464633.05,464781.60,553693.56,576805.79,504851.52,498410.80,571947.50,606948.15,605945.86
431179,RS,110908.30,121594.16,101978.56,114597.67,105814.63,114810.51,122478.74,125919.00,134556.46
431180,RS,6892956.84,6181294.74,6746009.03,6906275.98,7525682.93,7517115.41,8309348.47,8908666.09,8928036.15
431190,RS,341338.94,221033.47,317631.09,363101.04,405765.31,470438.20,1089708.77,597179.92,589036.55
431198,RS,124309.61,61419.63,105006.76,105726.21,67789.86,81076.54,69188.06,65700.21,66644.48
431200,RS,120572.98,97723.98,85818.88,121387.44,115618.10,114835.57,135420.06,148595.72,164316.58
431205,RS,348368.09,358561.23,293293.35,312162.75,300243.73,313334.39,352587.96,394891.12,426599.50
431210,RS,372738.55,417985.56,373092.42,360138.74,341217.52,384064.21,411239.73,389867.97,330383.78
431213,RS,117376.09,125941.74,149502.26,141618.13,173565.20,136295.85,195881.88,242856.57,309775.98
431215,RS,303922.70,336040.58,385627.46,621691.20,518906.48,447731.67,483102.51,572675.68,555526.71
431217,RS,86242.00,95216.01,86153.67,100318.38,102970.41,124895.96,115164.02,120161.82,118833.47
431220,RS,229267.16,176376.18,253830.92,246785.91,241243.37,317069.77,228733.49,277239.12,263424.43
431225,RS,434895.90,438006.93,470588.54,450352.71,453992.81,404748.66,387085.53,426482.43,442594.99
431230,RS,120340.16,97554.04,109737.42,151083.92,164731.15,122126.77,163207.70,218208.98,258857.50
431235,RS,67260.27,66664.96,72353.92,154278.60,137144.11,141661.40,162707.65,163960.66,173288.99
431237,RS,30327.71,22277.26,49020.63,32608.87,26329.80,25389.72,37011.15,74152.30,78990.99
431238,RS,304805.65,279168.89,237784.35,270471.44,268741.66,279816.76,296947.76,310902.62,327193.43
